Nama,cluster_ind_fastrp_256
PT KHARISMA MANDIRI,0
PT KHARISMA PAKMU MANDIRI,0
PT KHARISMA PESAT MANDIRI,3
PT KHARISMA PLASTIK INDO,1
PT KHARISMA SEJAHTERA,1
PT KHARISMA STARVISION PLUS,1
PT KHATULISTIWA ENERGI PRATAMA,1
PT KHATULISTIWA SINERGI OMNIDAYA,1
PT KHI PIPE INDUSTRIES,3
PT KIDECO JAYA AGUNG,2
PT KIDS PLAY INDONESIA,1
PT KILAT MAJU JAYA,3
PT KIMIA FARMA APOTEK,1
PT KIMIA FARMA TRADING AND DISTRIBUTION,1
PT KINARYA SELARAS PIRANTI,1
PT KINDO RITEL PRIMA,1
PT KING HALIM JEWELRY,2
PT KINO INDONESIA TBK,3
PT KIOSON KOMERSIAL INDONESIA TBK,0
PT KIRANA SOLUSI UTAMA,0
PT KLOPMAN ARGO INTERNATIONAL,1
PT KMG LUBRICANTS INTERNATIONAL,1
PT KNAUF GYPSUM INDONESIA,3
PT KOBIN KERAMIK INDUSTRI,2
PT KOKO PRATAMA,0
PT KOKOH BANGKIT PERKASA,3
PT KOLABORASI KREASI INVESTA,0
PT KOMATSU INDONESIA,1
PT KOMATSU REMANUFACTURING ASIA,1
PT KONE INDO ELEVATOR,3
PT KONSTRUKSI BAJA CIKANDE,3
PT KONTEK AJA,3
PT KONUSA DWITAMA KARYA,1
PT KOPIKU INDONESIA,1
PT KOREA TOMORROW & GLOBAL INDONESIA,1
PT KORINTIGA HUTANI,0
PT KORMAN INDO EXPRESS,3
PT KOTA SATU PROPERTI TBK,3
PT KRAKATAU ARGO LOGISTICS,3
PT KRAKATAU DAYA LISTRIK,0
PT KRAKATAU INFORMATION TECHNOLOGY,1
PT KRAKATAU POSCO,1
PT KRAKATAU SARANA INFRASTRUKTUR,3
PT KRAKATAU TIRTA INDUSTRI,3
PT KRAKATAU TIRTA OPERASI DAN PEMELIHARAAN,3
PT KRAKATAU WAJATAMA OSAKA STEEL MARKETING,3
PT KRAMA YUDHA TIGA BERLIAN MOTORS,1
PT KRAYON KONSULTAN INDO,0
PT KREASI INTI SEJATI,0
PT KREASI KODE DIGITAL,3
PT KREASI MULTICAHAYA ESTETIK,1
PT KREASI TANI LAKSMI,1
PT KREASIBOGA PRIMATAMA,1
PT KREASIJAYA ADHIKARYA,1
PT KRESNA KUSUMA DYANDRA MARGA,3
PT KRETA INDO ARTHA,1
PT KRIDA CIPTA SATYA,0
PT KRIDA JARINGAN NUSANTARA TBK,1
PT KRISBOW INDONESIA,3
PT KROM BANK INDONESIA TBK,3
PT KUANSING INTI MAKMUR,3
PT KUKAR MANDIRI SHIPYARD,1
PT KUKUH MANDIRI LESTARI,3
PT KULINARI BOGA SEMESTA,0
PT KURHANZ TRANS,0
PT KURNIA ABADY INDONESIA,1
PT KURNIA BOGA NARAYAN,1
PT KURNIA BUMIINDAH CEMERLANG,0
PT KURNIA JUNJUNG PERKASA,0
PT KURNIA MAKMUR ABADI JAYA,1
PT KURNIA SEJAHTERA UTAMA,1
PT KURNIAMITRA DUTA SENTOSA TBK,1
PT KUSTODIAN SENTRAL EFEK INDONESIA,0
PT KUSUMA MUKTI REMAJA,1
PT KUTAI REFINERY NUSANTARA,3
PT KUTAI TIMBER INDONESIA,0
PT KYARA SUKSES MANDIRI,0
PT KYOKUTO INDOMOBIL MANUFACTURING INDONESIA,1
PT LABAN RAYA SAMODRA,1
PT LADANG SAWIT MAS,3
PT LAKONE KOMUNIKA JAYA ABADI,3
PT LANCAR LAJU MEMBANGUN,3
PT LANCAR PUTRA ABADI,3
PT LANCARJAYA ENERGI NUSANTARA,0
PT LANCARTAMA SEJATI TBK,0
PT LANGGAI AGRINDO AGUNG,3
PT LANGGAK INTI LESTARI,0
PT LANGGENG INVESTINDO,0
PT LANGGENG KARYA PERDANA,3
PT LANGGENG MAJU UTAMA,1
PT LANGIT METAL INDUSTRY,3
PT LANGKAH IDE SELARAS,1
PT LANGLANG LAJU LAYANG,1
PT LAPI LABORATORIES,3
PT LARASHATIKU ENVIRONMENTAL,1
PT LARIS JAYA KENDARI,1
PT LARIS SUKSES ABADI,3
PT LASMANA SWASTI PRASHIDA,1
PT LASPRO MEDIA SINEMA,1
PT LASTANA EXPRESS INDONESIA,1
PT LAUT TIMUR ARDIPRIMA,0
PT LAUTAN ARTHA INVESTAMA,1
PT LAUTAN BERKAH AMANAH,0
PT LAUTAN BERKAH UTAMA,0
PT LAUTAN LUAS TBK,3
PT LAUTAN PASIFIK SEJAHTERA,3
PT LAWE ADYAPRIMA SPINNING MILLS,3
PT LAYANA BUANA HOTELINDO,1
PT LAZ COAL MANDIRI,0
PT LAZULI KARYA SARANA,2
PT LCK GLOBAL KEDATON TBK,0
PT LDC EAST INDONESIA,3
PT LDC INDONESIA,3
PT LEMATANG JAYA,0
PT LEN RAILWAY SYSTEMS,3
PT LENOVO INDONESIA,1
PT LENOX PASIFIK INVESTAMA TBK,2
PT LENTERA DUNIA,1
PT LEONG HUP JAYAINDO,3
PT LESTARI KIRANA PERSADA,1
PT LESTARI MITRA SEMBADA,3
PT LESTARI SMELTER INDONESIA,0
PT LEVI STRAUSS INDONESIA,0
PT LF SERVICES INDONESIA,1
PT LG ELECTRONICS INDONESIA,0
PT LIE LING INDONESIA,3
PT LIGA INDONESIA BARU,1
PT LIM SIANG HUAT BALINDO,0
PT LIMA DUA LIMA TIGA TBK,0
PT LIMA PILAR RESOURCES,1
PT LIMPAH SEJAHTERA,3
PT LINDA HANTA WIJAYA,1
PT LINDE INDONESIA,1
PT LINGKAR ALAM SENTOSA,1
PT LINTAS DATA PRIMA,3
PT LINTAS MARGA SEDAYA,1
PT LIPPO MALLS INDONESIA,2
PT LIPUTAN ENAM DOT COM,0
PT LITUP NETWORK INDONESIA,0
PT LOE CUAN DULUAN,1
PT LOGINDO SAMUDRAMAKMUR TBK,0
PT LOGITEK DIGITAL NUSANTARA,3
PT LOKAL KULTURE KREATIF ABADI,3
PT LOKITA KARYA BERSAMA,3
PT LONTAR PAPYRUS PULP & PAPER INDUSTRY,3
PT LOTTE CHEMICAL TITAN TBK,3
PT LOTTE INDONESIA,3
PT LOTUS LINGGA PRATAMA,0
PT LOTUS MAS,1
PT LSAG CABLE INDONESIA,1
PT LUCKY PRINT ABADI,1
PT LUCKY TOP METALS,3
PT LUMBANG JAYA MAKMUR,1
PT LUMENA MANDIRI NUSANTARA,3
PT LUMOSO PRATAMA LINE,3
PT LUNO INDONESIA LTD,3
PT LUSAVINDRA JAYAMADYA,1
PT LUXASIA INDONESIA,3
PT LUXENA VICTORY INDONESIA,3
PT LYRA AKRELUX,1
PT LYTO SUKSES BERSAMA,1
PT M CASH INTEGRASI TBK,1
PT MACMAHON INDONESIA,3
PT MACMAHON MINING SERVICES,3
PT MACROCITRA ARDANASEJATI,1
PT MACROPRIMA PANGANUTAMA,3
PT MADANI CITRA MANDIRI,1
PT MADHANI TALATAH NUSANTARA,0
PT MADJU SATYADWI UTAMADI,0
PT MADUSARI MURNI INDAH TBK,1
PT MAGNA INDONESIA,1
PT MAGNAKABEL NUSANTARA,0
PT MAHA PROPERTI INDONESIA TBK,3
PT MAHA RAJA MINERAL,3
PT MAHAKARYA GEO SURVEY,0
PT MAHAKARYA SENTRA ENERGI,3
PT MAHAMERU BAJA INDONESIA,1
PT MAHAMERU MEDIA NUSANTARA,0
PT MAHANYSA BANINDO,0
PT MAHARAKSA BIRU ENERGI TBK,0
PT MAHESA JENAR SEMARANG,1
PT MAHKOTA ANDALAN SAWIT,1
PT MAHKOTA GROUP TBK,1
PT MAHKOTA MARITIM MAKMUR,1
PT MAHKOTA SAMUDERA JAYA,3
PT MAHKOTA SEMESTA NIKELINDO,3
PT MAHKOTA SENTOSA UTAMA,1
PT MAJU BERSAMA GEMILANG,1
PT MAJU MIX BERSAMA ABADI,3
PT MAJU PERSADA ENERGI,0
PT MAJUKARYA MANDIRI INDONESIA,0
PT MAKASSAR TENE,3
PT MAKIN BERKEMBANG TERUS,1
PT MAKMUR BERKAH AMANDA TBK,0
PT MAKMUR KARSA MULIA,3
PT MAKSINDO DIESEL UTAMA,3
PT MALACCA TRUST WUWUNGAN INSURANCE TBK,1
PT MALANG BUMI SENTOSA,0
PT MANADO KARYA ANUGRAH,3
PT MANAMBANG MUARA ENIM,3
PT MANDALA MULTIFINANCE TBK,3
PT MANDAU BERLIAN SEJATI,3
PT MANDAYA INDO PRATAMA,3
PT MANDIANGIN BATUBARA,3
PT MANDIRA INFRA TRIPAKARTI,3
PT MANDIRI BANGUN MAKMUR,2
PT MANDIRI HERINDO ADIPERKASA TBK,3
PT MANDIRI INDAH MAKASSAR,1
PT MANDIRI JAYA SUCCESSINDO,1
PT MANDIRI TIMBER PRATAMA,1
PT MANDIRI TUNAS FINANCE,1
PT MANDIRI UTAMA FINANCE,0
PT MANE INDONESIA,1
PT MANGATUR DHARMA,3
PT MANGGALA DUTA MAKMUR,1
PT MANGGALA USAHA MANUNGGAL,0
PT MANGOLE TIMBER PRODUCERS,1
PT MANYAR MAJU REFINERY,1
PT MAP AKTIF ADIPERKASA TBK,1
PT MAP BOGA ADIPERKASA TBK,1
PT MAP ZONA ADIPERKASA,1
PT MARAJA MASOGI,0
PT MARECO PRIMA MANDIRI,1
PT MARGA MAJU MAPAN,0
PT MARGA MANDALASAKTI,1
PT MARGA SARANA JABAR,3
PT MARIN MITRA NUSANTARA,0
PT MARINA LOGISTIK SEJAHTERA,0
PT MARISSI IDOLA SUMBER SEJAHTERA,3
PT MARITIME POWER,0
PT MARIZARASA SARIMURNI,2
PT MARK DYNAMICS INDONESIA TBK,3
PT MARS MULTI MANDIRI,1
PT MARTA BUANA ABADI,0
PT MARTHA BEAUTY GALLERY,0
PT MARTON TEKINDO ABADI,1
PT MASMINDO DWI AREA,1
PT MASSINDO KARYA PRIMA,3
PT MASSINDO SOLARIS NUSANTARA,0
PT MASTER ADI JAYA,0
PT MASTERSYSTEM INFOTAMA TBK,1
PT MASTERTAMA ADHI PROPERTINDO,0
PT MASUYA GRAHA TRIKENCANA,3
PT MATARAM AGUNG,1
PT MATESU GOTTY ABADI,0
PT MATRA AGUNG PERSADA,1
PT MATRA UNIKATAMA,0
PT MAYAPADA CLINIC PRATAMA,3
PT MAYBANK INDONESIA FINANCE,1
PT MD ENTERTAINMENT TBK,1
PT MD MUSIK INDONESIA,1
PT MDA ABS KUNINGAN,1
PT MDA IRONPLATE KUNINGAN,1
PT MDA JPN KUNINGAN,1
PT MEDCO ENERGI INTERNASIONAL TBK,3
PT MEDEV INDO MAKMUR,3
PT MEDIA KARYA NUSANTARA,3
PT MEDIA NETWORK ATLAS INDONESIA,3
PT MEDIA NUSANTARA INFORMASI,0
PT MEDIA SEJAHTERA SELARAS,1
PT MEDIA SUKA CITA,0
PT MEDIKALOKA HERMINA TBK,2
PT MEGA AKSES PERSADA,0
PT MEGA ANUGRAH MANDIRI,3
PT MEGA BUANA TEKNOLOGI,0
PT MEGA INTERNASIONAL SEJAHTERA,1
PT MEGA INTI MAKMUR MEDIKA,3
PT MEGA KARYA SAKTI,1
PT MEGA MANUNGGAL PROPERTY TBK,0
PT MEGA PERINTIS TBK,1
PT MEGA SAWIT SRIWIJAYA,1
PT MEGAH ADHI KARYA,1
PT MEGAKARYA MAKMUR SENTOSA,1
PT MEGALESTARI EPACK SENTOSARAYA TBK,0
PT MEGAPOWER MAKMUR TBK,3
PT MEGASETIA AGUNG KIMIA,1
PT MEGASURYA MAS,3
PT MEGATRADINDO INTERNASIONAL,1
PT MEIDEN ENGINEERING INDONESIA,1
PT MEINDO ELANG INDAH,1
PT MEKAR ARMADA JAYA,0
PT MEKAR MULTI JASA,0
PT MEKASINDO KENCANA EKAPERKASA,0
PT MENARA CAHAYA SURYA,0
PT MENJANGAN SAKTI,1
PT MENTENG HERITAGE REALTY TBK,1
PT MEPROFARM,0
PT MERAK JAYA BETON,1
PT MERAPI UTAMA PHARMA,1
PT MERATUS ADVANCE MARITIM,3
PT MERATUS LINE,3
PT MERCEDES-BENZ DISTRIBUTION INDONESIA,0
PT MERDEKA COPPER GOLD TBK,0
PT MERDEKA MINING INDONESIA,0
PT MERDEKA MINING SERVIS,0
PT MERLIN WIJAYA,1
PT MESIN KAFE DAN SERVICE,3
PT MESIN KOPI ESPRESO,1
PT MESTIKA MAKMUR PERSADA JAYA,1
PT META AGRO LESTARI,0
PT META EPSI TBK,3
PT METALINDO PRATAMA INDONESIA,1
PT METRO DIGITAL CITY,3
PT METRO HEALTHCARE INDONESIA TBK,1
PT METROCOM GLOBAL SOLUSI,1
PT MEXIS,0
PT MICROVISION INDONESIA,1
PT MIFA BERSAUDARA,0
PT MIKI OJISAN INDOMITRA,1
PT MINERAL MAJU SEJAHTERA,1
PT MINERAL SUMBERDAYA MANDIRI TBK,0
PT MINISO LIFESTYLE TRADING INDONESIA,0
PT MITRA ADIPERKASA TBK,1
PT MITRA ALAM PERSADA,3
PT MITRA ANEKA SOLUSINDO,3
PT MITRA ANGKASA SEJAHTERA TBK,1
PT MITRA AZETA SUKSES PERKASA,3
PT MITRA BARITO GEMILANG,1
PT MITRA BERLIAN BORNEO,0
PT MITRA BUMI,1
PT MITRA CIPTA TEKNOLOGI,1
PT MITRA DINAMIKA SEJATI,1
PT MITRA DUNIA PANGAN,3
PT MITRA ENERGI PERSADA TBK,3
PT MITRA GARDA PERKASA,1
PT MITRA GLOBAL HOLIDAY,3
PT MITRA GLOBAL MEDIAPRATAMA,0
PT MITRA HIJAU ASIA,0
PT MITRA JAYA PERKASA BANGUNAN,0
PT MITRA KARYA BANGUN SEJAHTERA,1
PT MITRA KELUARGA KARYASEHAT TBK,0
PT MITRA MULTI PACKAGING,0
PT MITRA MURNI PERKASA,1
PT MITRA PERINTIS MERDEKA,3
PT MITRA PINASTHIKA MUSTIKA TBK,0
PT MITRA PRATAMA REKAYASA,3
PT MITRA SAMUDRA INDONESIA,0
PT MITRA SATU SOLUSI,3
PT MITRA SEKAWAN PRIMA,3
PT MITRA SETIA TANAH BUMBU,1
PT MITRA SISTEMATIKA GLOBAL,1
PT MITRA SOLUSI TELEMATIKA,2
PT MITRA TATA ABADI BERSAMA,3
PT MITRA UTAMA SINERGI TANGGUH,1
PT MITRABARA ADIPERDANA TBK,2
PT MITRAMAS MAKMUR PERKASA,3
PT MITRASELARAS INTI PRIMA,3
PT MITSUBISHI MOTORS KRAMA YUDHA INDONESIA,3
PT MITSUBISHI MOTORS KRAMA YUDHA SALES INDONESIA,1
PT MITSUI INDONESIA,0
PT MIURA INDONESIA,1
PT MIWON INDONESIA,0
PT MIZUHO LEASING INDONESIA TBK,3
PT MNC ASIA HOLDING TBK,0
PT MNC ASSET MANAGEMENT,0
PT MNC ASURANSI INDONESIA,0
PT MNC DIGITAL ENTERTAINMENT TBK,0
PT MNC ENERGY INVESTMENTS TBK,0
PT MNC GS HOMESHOPPING,0
PT MNC GUNA USAHA INDONESIA,1
PT MNC INFRASTRUKTUR UTAMA,1
PT MNC KABEL MEDIACOM,3
PT MNC OTT NETWORK,3
PT MNC SEKURITAS,0
PT MOBILITAS DIGITAL INDONESIA,2
PT MODA SUKSES MAKMUR,0
PT MODEREN MULTI GRAHA,0
PT MODERN WIDYA TEHNICAL,1
PT MODERNLAND REALTY TBK,0
PT MODULE INTRACS YASATAMA,3
PT MOL INDONESIA,1
PT MOLLINDO CIPTA MANDIRI,1
PT MONASPERMATA PERSADA,0
PT MOOSA GENETIKA FARMINDO,3
PT MORA TELEMATIKA INDONESIA TBK,2
PT MORENZO ABADI PERKASA TBK,3
PT MORULA INDONESIA,3
PT MOTASA INDONESIA,3
PT MOWILEX INDONESIA,3
PT MOX DIGITAL INDONESIA,1
PT MSIG LIFE INSURANCE INDONESIA TBK,2
PT MUBARAK BERKARYA ABADI,1
PT MUDA MULIA SENTOSA,0
PT MUJI INTI UTAMA,2
PT MULIA BOGA RAYA TBK,1
PT MULIA INSPIRA TEKNOLOGI,1
PT MULIAKERAMIK INDAHRAYA,3
PT MULIATAMA MAKMUR SENTOSA,3
PT MULTI BANGUN INDONESIA,1
PT MULTI BERKAT ENERGI,1
PT MULTI EFEK NUSANTARA,3
PT MULTI FABRINDO GEMILANG,3
PT MULTI GLOBAL PLASINDO,0
PT MULTI HARAPAN UTAMA,0
PT MULTI INDO TRADING,1
PT MULTI INDOMANDIRI,1
PT MULTI KENCANA NIAGATAMA,1
PT MULTI KUSUMA CEMERLANG,0
PT MULTI MAKMUR INDAH INDUSTRI,0
PT MULTI SARANA FARMA,3
PT MULTI TAMBANGJAYA UTAMA,1
PT MULTI TEKNIK MARITIM,0
PT MULTI USAHA ABADI,3
PT MULTI UTAMA MEDIA,1
PT MULTIDAYA DINAMIKA,0
PT MULTIDAYA TEKNIK PRAKARSA,1
PT MULTIGUNA INTERNATIONAL PERSADA,1
PT MULTIMAS NABATI ASAHAN,0
PT MULTIMEDIA NUSANTARA,3
PT MULTINA INSPINDO,3
PT MULTINDO PRIMA TEKNIK,3
PT MULTIRASA NUSANTARA,1
PT MULTITREND INDO TBK,3
PT MUNCUL ANUGERAH SAKTI,3
PT MURADO TANGKAS ABADI,0
PT MURNI SADAR TBK,3
PT MUSTIKA INDAH PERMAI,0
PT MUSTIKA MEMADATA,1
PT MUTIARA ANUGERAH SAMUDERA,0
PT MUTIARA SANJAYA,0
PT MUTIARA TANJUNG LESTARI,3
PT MUTIARA TRANS SUMATERA,1
PT NADESICO NICKEL INDUSTRY,0
PT NAGA BERKAT INDONESIA,1
PT NAGABHUANA ANEKA PIRANTI,1
PT NAGASE IMPOR-EKSPOR INDONESIA,3
PT NAMA CANTIK ABADI,3
PT NAMSUMA LUBAN ABADI,3
PT NAN YANG TECHNOLOGY INDONESIA,0
PT NARASI DIGITAL INDONESIA,0
PT NARIDAH PUTRA MANDIRI,3
PT NATURA CITY DEVELOPMENTS TBK,3
PT NATURA PESONA MANDIRI,1
PT NAVA HITA KARANA,1
PT NAVATAMA KREASI CEMERLANG,3
PT NAWASENA MANDIRI PERKASA,1
PT NAYAKA PRATAMA,3
PT NETINCO SOLUSI INDONESIA,0
PT NETLINK WORLD INDONESIA,3
PT NEXUS DISTRIBUSI NUSANTARA,1
PT NEYVA PUTRI SRIWIJAYA,3
PT NFC INDONESIA TBK,3
PT NIAGA BARA SUKSES,3
PT NIAGA CITRA ABADI,1
PT NICESO SUKSES INDONESIA,3
PT NICHIAS SUNIJAYA,1
PT NICTYFRANK HUTAMA ARTA,1
PT NIMATA BUMI PERSADA,3
PT NINDYA KARYA (PERSERO),3
PT NIPPON STEEL TEXENG INDONESIA,0
PT NIPSEA PAINT AND CHEMICALS,1
PT NIRMALA MATRANUSA,3
PT NIRO CERAMIC SALES INDONESIA,0
PT NIRVANA WASTU AMERTA,1
PT NISSAN MOTOR INDONESIA,1
PT NISSHINBO INDONESIA,3
PT NISSON INDONESIA,0
PT NITTINDO INTI CEMERLANG,1
PT NOBEL RIGGINDO SAMUDRA,0
PT NOBI PUTRA ANGKASA,3
PT NRZ PRIMA GASKET,1
PT NTT INDONESIA TECHNOLOGY,0
PT NUANSA MITRA LOGISTIK,0
PT NUGEN FARMA MEDIKA,1
PT NUR JAYA SAMUDRA,1
PT NURMAN ABADI,0
PT NUSA CIPTA SARANA,3
PT NUSA EKA WINAPRATAMA,3
PT NUSA ELANG SATRIA,0
PT NUSA HALMAHERA MINERALS,2
PT NUSA INTI CEMERLANG,1
PT NUSA PALAPA GEMILANG TBK,1
PT NUSA PUSAKA KENCANA,1
PT NUSA RAYA CIPTA TBK,1
PT NUSACIPTA INDONESIA,1
PT NUSAJAYA SEJAHTERA COMPUTER,1
PT NUSANTARA ALMAZIA TBK,3
PT NUSANTARA BARA LESTARI,3
PT NUSANTARA BERAU COAL,3
PT NUSANTARA EKSPRES KILAT,3
PT NUSANTARA ELANG SEJAHTERA,1
PT NUSANTARA INTI KARUNIA,3
PT NUSANTARA NURAGA,0
PT NUSANTARA PELABUHAN HANDAL TBK,0
PT NUSANTARA POLYMER SOLUTIONS,0
PT NUSANTARA SAWIT PERSADA,3
PT NUSANTARA SEJAHTERA RAYA,0
PT NUSANTARA SEMESTA MANDIRI,1
PT NUSANTARA TERMINAL TERPADU,0
PT NUSATAMA BERKAH TBK,3
PT NUSATRANS ANUGERAH MAKMUR,0
PT NUTRI BOGA SUKSES,3
PT NUTRICIA INDONESIA SEJAHTERA,0
PT NUTRINDO BOGARASA,0
PT NUTRINDO JOGA SHIMA,0
PT OBM DRILCHEM TBK,0
PT OBSIDIAN STAINLESS STEEL,0
PT OCEAN SKY METAL INDUSTRY,0
PT OFFSHORE WORKS INDONESIA,3
PT OIL SHIPPING TRANS INDONESIA,1
PT OJI INDO MAKMUR PERKASA,1
PT OKESHOP,1
PT OKTASAN BARUNAPERSADA,1
PT OLYMPIC FURNITURE GEMILANG,3
PT OMEGA DRILLING SERVICES,3
PT OMEGA FILM,0
PT OMEGA KREASI BERSAMA,0
PT OMEGA MINERBA GAN,1
PT OMNI INOVASI INDONESIA TBK,0
PT OMNICOM MEDIA GROUP INDONESIA,3
PT OMYA INDONESIA,1
PT ONIGROUP GLOBAL INDONESIA,3
PT OPTIMA PRIMA METAL SINERGI TBK,3
PT OPTIMAL TATA MANDIRI,3
PT ORICA MINING SERVICES,3
PT ORIENTAL SHEET PILING,1
PT ORLIE INDONESIA,3
PT OSCAR MITRA SUKSES SEJAHTERA TBK,1
PT OSHA ASIA,0
PT PABRIK MINYAK PERNIAGAAN DAN INDUSTRI IKAN DORANG,1
PT PACIFIC GLOBAL UTAMA,3
PT PACIFIC INDOPALM INDUSTRIES,1
PT PACKET SYSTEMS INDONESIA,1
PT PACRIM NUSANTARA LESTARI FOODS,0
PT PAFA MANDIRI SAKTI,3
PT PAGAR BATU LESTARI,3
PT PAITON ENERGY,1
PT PAKKODIAN,0
PT PAKUAN TBK,0
PT PALAPA RING BARAT,1
PT PALARAN INDAH LESTARI,1
PT PALARAN SINERGI MAS,3
PT PALKO SARI EKA,3
PT PALM MAS ASRI,3
PT PALMA CONTE MAS,0
PT PALMA SERASIH TBK,1
PT PAM MINERAL TBK,1
PT PAMAPERSADA NUSANTARA,3
PT PANAH DUNIA PERKASA,3
PT PANASONIC GOBEL INDONESIA,3
PT PANCA ANUGRAH WISESA TBK,3
PT PANCA BOGA PARAMITA,3
PT PANCA BUDI IDAMAN TBK,1
PT PANCA GLOBAL KAPITAL TBK,1
PT PANCA KARYA MALINDO,3
PT PANCA SURYA GEMILANG,3
PT PANCAPURI INDOPERKASA,1
PT PANCAR TEKNIK UTAMA MANDIRI,3
PT PANCARAN ARINDO SELARAS,0
PT PANCARAN INDONESIA,1
PT PANCARAN SAMUDERA TRANSPORT,0
PT PANDA MAS KIMIA ABADI,0
PT PANDEGA LAYAR PRIMA,1
PT PANDORA MULTI ARTHA,0
PT PANDU BIOSAINS,3
PT PANDURASA KHARISMA,3
PT PANEN ARTHA NUSA,1
PT PANEN GL INDONESIA,1
PT PANEN LESTARI INDONESIA,1
PT PANEN MAS SURYA ABADI,1
PT PANEN SELARAS INTIBUANA,1
PT PANGAN NIKMAT ABADI,3
PT PANGERAN PUTRA PERKASA,1
PT PANGKAL MULTIKARYA,1
PT PANJUNAN,3
PT PANORAMA HOSPITALITY MANAGEMENT,2
PT PANORAMA MEDIA,2
PT PANTAI INDAH KAPUK DUA TBK,3
PT PANTJA TIRTA DRAWANA,2
PT PARAMITA BANGUN SARANA TBK,3
PT PARAMITA MULTI SARANA,3
PT PARAMOUNT BED INDONESIA,1
PT PARIT PADANG GLOBAL,1
PT PARKIT FILM,1
PT PARMON PRIMA LESTARI,0
PT PARSAORAN GLOBAL DATATRANS,1
PT PARVUS MEDICA INDONESIA,0
PT PASARAYA INTERNATIONAL HEDONISARANA,3
PT PASIFIC PRIMA MENTARI,1
PT PASIFIK INTERNUSA,1
PT PASIR BARA PRIMA,3
PT PASKOMNAS NIAGA UTAMA,3
PT PASTI BALI,0
PT PATOKA SARANA,3
PT PATRA JASA,2
PT PATRA SUPPLIES AND SERVICES,1
PT PATRIA MARITIM PERKASA,0
PT PEGADAIAN (PERSERO),3
PT PEGAUNIHAN TECHNOLOGY INDONESIA,3
PT PELABUHAN BUKIT PRIMA,0
PT PELABUHAN TANJUNG PRIOK,1
PT PELANDUK JAYA BERSAMA,3
PT PELANGGAN SETIA INDONESIA,3
PT PELAYARAN BAHTERA ADHIGUNA,2
PT PELAYARAN LAUTAN BERKAT,0
PT PELAYARAN LINGGA MARINTAMA,3
PT PELAYARAN MARINDO PACIFIC,3
PT PELAYARAN MERAH PUTIH,3
PT PELAYARAN ROYLEA MARINE LINE,3
PT PELAYARAN SENGGORA,3
PT PELAYARAN SKREN SARANA SAMUDERA,3
PT PELAYARAN STRAITS PERDANA,3
PT PELAYARAN TAMARIN SAMUDRA TBK,0
PT PELINDO MULTI TERMINAL,1
PT PELITA AGUNG AGRINDUSTRI,3
PT PELITA SAMUDERA SHIPPING,2
PT PELITA TATAMAS JAYA,0
PT PELITAMAJU MULTISWAKARSA,3
PT PEMBANGUNAN PERUMAHAN PRESISI,3
PT PEMBANGUNAN PERUMAHAN URBAN,3
PT PEMBINA GALINDRA ELECTRIC,0
PT PENASCOP MARITIM INDONESIA,3
PT PENTA ARTHA IMPRESSI,0
PT PENTABIZ INTERNATIONAL,1
PT PERINDUSTRIAN SAWIT SYNERGI,3
PT PERINTIS NIAGA INDONESIA,1
PT PERINTIS TEKNOPRIMA,1
PT PERINTIS TRINITI PROPERTI TBK,3
PT PERKASA ANUGERAH MINERAL,3
PT PERKASA BETON BATAM,0
PT PERKEBUNAN NUSANTARA II,3
PT PERKEBUNAN NUSANTARA IV,0
PT PERKEBUNAN NUSANTARA IX,3
PT PERKEBUNAN NUSANTARA VI,3
PT PERKEBUNAN NUSANTARA VIII,3
PT PERKOM INDAH MURNI,1
PT PERMA PLASINDO TBK,1
PT PERMATA AGRO PERSADA,1
PT PERMATA BINTANG BORNEO,3
PT PERMATA BIRAMA SAKTI,2
PT PERMATA DUNIA SUKSES UTAMA,3
PT PERMATA HIJAU,3
PT PERMATA LINTAS ABADI,1
PT PERMATA PUTERA MANDIRI,1
PT PERSADA MANDIRI SUKSES,3
PT PERSADA NUSANTARA STEEL,1
PT PERSEBAYA INDONESIA,1
PT PERSIJA JAYA JAKARTA,0
PT PERSIS SOLO SAESTU,1
PT PERTAMINA BINA MEDIKA,3
PT PERTAMINA GAS,2
PT PERTAMINA GEOTHERMAL ENERGY TBK,2
PT PERTAMINA HULU ENERGI,1
PT PERTAMINA HULU INDONESIA,3
PT PERTAMINA HULU KALIMANTAN TIMUR,3
PT PERTAMINA HULU KALTIM,3
PT PERTAMINA HULU MAHAKAM,3
PT PERTAMINA HULU ROKAN,3
PT PERTAMINA HULU SANGA SANGA,3
PT PERTAMINA INTERNATIONAL SHIPPING,2
PT PERTAMINA LUBRICANTS,3
PT PERTAMINA PATRA NIAGA,1
PT PERTAMINA PETROCHEMICAL TRADING,0
PT PERTAMINA RETAIL,3
PT PERTAMINA TRANS KONTINENTAL,2
PT PERTIWI AGRO SEJAHTERA,1
PT PERUSAHAAN DAGANG MENDJANGAN,1
PT PERUSAHAAN GAS NEGARA TBK,2
PT PERUSAHAAN PELAYARAN RUSIANTO BERSAUDARA,3
PT PESONA CITRA PROPERTINDO,1
PT PESONA KARYA BANGSA,0
PT PETRAMAS HARJA SEJAHTERA,1
PT PETRO HIDRO OPTIMA,3
PT PETRO NIAGA MANDIRI,3
PT PETRO PUTRA PERKASA,3
PT PETROFINDO NIAGA SUKSES,3
PT PETROKIMIA GRESIK,2
PT PETROMINE ENERGY TRADING,0
PT PETRONIKA,1
